product_id,product_name,description,price,category_id,vendor_id,status
fe28979be307dfef18cb028e5bd4e8e6,Bed Bath Table Product #FE2897,"Standard catalog item in Bed Bath Table. Package dimensions: 30x12x12 cm, Weight: 600g.",29.9,23,609e1a9a6c2539919b8205cf7c4e6ff0,Active
abe2c60707c1e11cfa710dc7328b4bf6,Bed Bath Table Product #ABE2C6,"Standard catalog item in Bed Bath Table. Package dimensions: 16x16x10 cm, Weight: 450g.",35.0,23,1835b56ce799e6a4dc4eddc053f04066,Active
3f55ca21769e7535d3ba989450207285,Perfumery Product #3F55CA,"Standard catalog item in Perfumery. Package dimensions: 25x17x15 cm, Weight: 550g.",47.64,72,33c51922b6e3c16b24a8f28e5833c99d,Active
6a767a963418d92134920e184e918517,Pet Shop Product #6A767A,"Standard catalog item in Pet Shop. Package dimensions: 40x30x20 cm, Weight: 1350g.",64.0,73,66922902710d126a0e7d26b0e3805106,Active
ee414848defe3c945669ef6867298a62,Luggage Accessories Product #EE4148,"Standard catalog item in Luggage Accessories. Package dimensions: 16x16x5 cm, Weight: 200g.",99.0,60,aba1721a889e04decc910aa13b768ef4,Active
171b509779ad4fe0cbed2a3d95d10c68,Pet Shop Product #171B50,"Standard catalog item in Pet Shop. Package dimensions: 16x16x16 cm, Weight: 400g.",38.7,73,76d5af76d0271110f9af36c92573f765,Active
9007d9a8a0d332c61d9dd611fa341f4b,Stationery Product #9007D9,"Standard catalog item in Stationery. Package dimensions: 51x15x15 cm, Weight: 200g.",7.9,69,2c9e548be18521d1c43cde1c582c6de8,Active
7ca389d3eaebd21435892c359851ffa7,Health Beauty Product #7CA389,"Standard catalog item in Health Beauty. Package dimensions: 30x16x12 cm, Weight: 2000g.",56.0,21,a416b6a846a11724393025641d4edd5e,Active
d24dd388a7b9f9c2efcbad7dc6cca05f,Telephony Product #D24DD3,"Standard catalog item in Telephony. Package dimensions: 18x20x6 cm, Weight: 150g.",16.97,80,b76dba6c951ab00dc4edf0a1aa88037e,Active
d929915b6b69f9c91192c898b6fc21fc,Computers Accessories Product #D92991,"Standard catalog item in Computers Accessories. Package dimensions: 105x12x11 cm, Weight: 1050g.",64.99,54,97512d3fc193b2d1dfcdba0f9d1f0f8a,Active
d94b46bf2d98ad7dc02d380f1cf562fb,Sports Leisure Product #D94B46,"Standard catalog item in Sports Leisure. Package dimensions: 26x16x14 cm, Weight: 800g.",26.5,42,066a6914e1ebf3ea95a216c73a986b91,Active
9cd2695ced061a6699aedacfb01e889a,Telephony Product #9CD269,"Standard catalog item in Telephony. Package dimensions: 19x11x5 cm, Weight: 125g.",18.89,80,7d76b645482be4a332374e8223836592,Active
658fc236815a88341f858edcdb0ec78a,Housewares Product #658FC2,"Standard catalog item in Housewares. Package dimensions: 32x32x15 cm, Weight: 1500g.",72.9,82,0ed6ce5d87fd9c69eaacaeb778d67235,Active
9d09afe70e3f77b5999d6199ab66e98f,Health Beauty Product #9D09AF,"Standard catalog item in Health Beauty. Package dimensions: 16x13x13 cm, Weight: 500g.",37.29,21,570d4583587a5fe2d47c7be89b91ad27,Active
801f0a5ea1ac28df44d65195cf4e2620,Pet Shop Product #801F0A,"Standard catalog item in Pet Shop. Package dimensions: 33x44x30 cm, Weight: 7300g.",77.7,73,834f8533b2ecb6598dd004ff3de7203a,Active
9901b5cedc1eb8d69d16d4c3aa8c67d3,General Merchandise / Uncategorized Product #9901B5,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 24x15x4 cm, Weight: 500g.",34.9,83,c0f783394e37cd9c9d7f5f81141450fa,Active
a2cc1ca6628697fcdaa51066d6aa3014,Housewares Product #A2CC1C,"Standard catalog item in Housewares. Package dimensions: 16x40x27 cm, Weight: 1600g.",60.0,82,ed4311e67debd72b8610a5347a743087,Active
5111f663915cb81d02d4010a0025fd42,Fashion Bags Accessories Product #5111F6,"Standard catalog item in Fashion Bags Accessories. Package dimensions: 16x20x2 cm, Weight: 200g.",20.3,43,e5a3438891c0bfdb9394643f95273d8e,Active
81efaa22f3868f00c8ef1879cccc3c03,Computers Accessories Product #81EFAA,"Standard catalog item in Computers Accessories. Package dimensions: 16x17x14 cm, Weight: 550g.",46.55,54,897060da8b9a21f655304d50fd935913,Active
5d1fb1b8ad5adc868c6050e9bddcad27,Sports Leisure Product #5D1FB1,"Standard catalog item in Sports Leisure. Package dimensions: 21x21x26 cm, Weight: 800g.",140.0,42,54c04bdb5ec46762f8f08c7e8f86ed4a,Active
f4470c119e77b79863901b5d2152fc6f,General Merchandise / Uncategorized Product #F4470C,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 16x11x4 cm, Weight: 250g.",33.2,83,59cd88080b93f3c18508673122d26169,Active
65dcea9092da1362310088f4a84db93e,Computers Accessories Product #65DCEA,"Standard catalog item in Computers Accessories. Package dimensions: 60x20x45 cm, Weight: 2400g.",312.9,54,36a968b544695394e4e9d7572688598f,Active
13cbcae713c151157883c4c13a1ae639,Garden Tools Product #13CBCA,"Standard catalog item in Garden Tools. Package dimensions: 24x27x9 cm, Weight: 850g.",69.99,50,3d8fa2f5b647373c8620330c4e077a9f,Active
eb2d12bc991561d4ca5deff0e60854e4,Health Beauty Product #EB2D12,"Standard catalog item in Health Beauty. Package dimensions: 23x14x15 cm, Weight: 675g.",128.9,21,a416b6a846a11724393025641d4edd5e,Active
7bc637a5504e0cfdf08490124d681fd3,Pet Shop Product #7BC637,"Standard catalog item in Pet Shop. Package dimensions: 18x13x9 cm, Weight: 300g.",430.0,73,1987cd4be10fe09ee50454f9c354d1c6,Active
5c6c8bdc71e47cac577be6a17cef3ab3,Computers Accessories Product #5C6C8B,"Standard catalog item in Computers Accessories. Package dimensions: 16x16x19 cm, Weight: 200g.",42.0,54,8cc6a0e5738e61a87b03c78b2ba9db4b,Active
92a73c1b226e585ad9d74a1b8d4e0faf,Electronics Product #92A73C,"Standard catalog item in Electronics. Package dimensions: 20x16x11 cm, Weight: 433g.",121.0,40,70a12e78e608ac31179aea7f8422044b,Active
a11ae57e28ac218d33dbd82fa3879b57,Fashion Bags Accessories Product #A11AE5,"Standard catalog item in Fashion Bags Accessories. Package dimensions: 16x11x2 cm, Weight: 200g.",34.3,43,e5a3438891c0bfdb9394643f95273d8e,Active
3a9c4070ee3d8325be46ec77b483c6e7,Baby Product #3A9C40,"Standard catalog item in Baby. Package dimensions: 41x49x17 cm, Weight: 3900g.",219.0,19,713e3a23ca5e47786eb6f0d99f94cfac,Active
3f9609072abcb4b849b1f901663cc08b,Computers Accessories Product #3F9609,"Standard catalog item in Computers Accessories. Package dimensions: 21x28x7 cm, Weight: 400g.",129.99,54,ed4acab38528488b65a9a9c603ff024a,Active
7ca842c587021040e7e0135fac921602,Perfumery Product #7CA842,"Standard catalog item in Perfumery. Package dimensions: 16x22x16 cm, Weight: 500g.",137.59,72,17e34d8224d27a541263c4c64b11a56b,Active
403e95f4460939e06a89a253a15dd99f,Home Confort Product #403E95,"Standard catalog item in Home Confort. Package dimensions: 30x30x20 cm, Weight: 900g.",129.0,24,2528513dd95219a6013d4d05176e391a,Active
1e8c9a649b9c92a2acf771c3168e15b8,Bed Bath Table Product #1E8C9A,"Standard catalog item in Bed Bath Table. Package dimensions: 33x33x44 cm, Weight: 9550g.",450.0,23,00ee68308b45bc5e2660cd833c3f81cc,Active
0bc5e6c957486577f11519bf36577b38,Health Beauty Product #0BC5E6,"Standard catalog item in Health Beauty. Package dimensions: 21x16x18 cm, Weight: 525g.",21.99,21,1eade46fba20122dc4aefb379f8c636b,Active
dc5fd9c9989813f354c865854be80178,Computers Accessories Product #DC5FD9,"Standard catalog item in Computers Accessories. Package dimensions: 14x11x11 cm, Weight: 125g.",28.49,54,45d33f715e24d15a6ccf5c17b3a23e3c,Active
83e68070fbf16ac859fc13285a5ba9ba,Telephony Product #83E680,"Standard catalog item in Telephony. Package dimensions: 19x20x4 cm, Weight: 150g.",49.99,80,ef506c96320abeedfb894c34db06f478,Active
27b99299bd10dc45971843eba0ef3124,Health Beauty Product #27B992,"Standard catalog item in Health Beauty. Package dimensions: 20x19x24 cm, Weight: 1183g.",80.5,21,d9e7e7778b32987280a6f2cb9a39c57d,Active
5496a07083e7727282eb3d1c97d5c054,Bed Bath Table Product #5496A0,"Standard catalog item in Bed Bath Table. Package dimensions: 45x35x15 cm, Weight: 2400g.",216.0,23,4a3ca9315b744ce9f8e9374361493884,Active
778c4dffd777dbe97f26efe02565df49,Books General Interest Product #778C4D,"Standard catalog item in Books General Interest. Package dimensions: 16x11x2 cm, Weight: 1900g.",139.9,58,4dbd95a08b31ede5c82d3f861cb1ce1a,Active
059fd0cc43081303f7c0d7770ab53d52,Sports Leisure Product #059FD0,"Standard catalog item in Sports Leisure. Package dimensions: 56x29x29 cm, Weight: 11780g.",865.9,42,44f091b5abab8018f682fce8124b85e5,Active
af0a917aec9cea3b353ece61a8825326,Bed Bath Table Product #AF0A91,"Standard catalog item in Bed Bath Table. Package dimensions: 44x35x2 cm, Weight: 1200g.",89.9,23,da8622b14eb17ae2831f4ac5b9dab84a,Active
86b5eb8613c4a7bbeaedb2fa28e0a6c1,Toys Product #86B5EB,"Standard catalog item in Toys. Package dimensions: 28x21x13 cm, Weight: 1200g.",159.9,22,a3a38f4affed601eb87a97788c949667,Active
e813c8739a6a0706b764a5d4468702a6,Health Beauty Product #E813C8,"Standard catalog item in Health Beauty. Package dimensions: 14x14x15 cm, Weight: 160g.",27.49,21,2e1c9f22be269ef4643f826c9e650a52,Active
53c2dce98e95822ca42cb5cac7352d8c,Furniture Living Room Product #53C2DC,"Standard catalog item in Furniture Living Room. Package dimensions: 40x19x35 cm, Weight: 1925g.",71.95,67,aac29b1b99776be73c3049939652091d,Active
f32af0a8b0bcb05b60f05e8907ad8866,Furniture Decor Product #F32AF0,"Standard catalog item in Furniture Decor. Package dimensions: 16x11x2 cm, Weight: 400g.",29.9,64,2a1348e9addc1af5aaa619b1a3679d6b,Active
8e35056a353550809b6675987b99a117,Kitchen Dining Laundry Garden Furniture Product #8E3505,"Standard catalog item in Kitchen Dining Laundry Garden Furniture. Package dimensions: 55x35x10 cm, Weight: 4550g.",149.0,63,b32be1695eb7ec5f10f72d9610a12527,Active
eaac4fc2977aa6f917c42e6fc02d0ece,Health Beauty Product #EAAC4F,"Standard catalog item in Health Beauty. Package dimensions: 16x20x10 cm, Weight: 300g.",39.9,21,620c87c171fb2a6dd6e8bb4dec959fc6,Active
cfd414b4463647f58c7775eaae06893d,Health Beauty Product #CFD414,"Standard catalog item in Health Beauty. Package dimensions: 17x12x7 cm, Weight: 300g.",98.9,21,f8db351d8c4c4c22c6835c19a46f01b0,Active
3777da5a4d01cc856906b449ddb7ffd3,Construction Tools Construction Product #3777DA,"Standard catalog item in Construction Tools Construction. Package dimensions: 35x35x14 cm, Weight: 7300g.",289.0,31,59b22a78efb79a4797979612b885db36,Active
dd566bfbebab66e6531a129590ee8e1a,Furniture Decor Product #DD566B,"Standard catalog item in Furniture Decor. Package dimensions: 60x11x7 cm, Weight: 800g.",35.0,64,3076499bbc033a927bf4a8a41bcf7fd4,Active
7d6f35ea77f93f45e3de5311bc95d46e,Signaling & Security Product #7D6F35,"Standard catalog item in Signaling & Security. Package dimensions: 16x11x7 cm, Weight: 250g.",29.49,78,85cc55e048b6bcc90c75afe7f0e72f72,Active
6c1a3375a7b0cb7b5a454e123c61311b,Bed Bath Table Product #6C1A33,"Standard catalog item in Bed Bath Table. Package dimensions: 16x62x16 cm, Weight: 2650g.",95.0,23,6481e96574816ead57975da2c0f6d80d,Active
3ada827a3b82590816ffa9741fa4bd03,Furniture Decor Product #3ADA82,"Standard catalog item in Furniture Decor. Package dimensions: 105x60x20 cm, Weight: 200g.",399.9,64,f5fea3ffed6c2e889bab72705557c63a,Active
f6e6c65001237d8ad94691b224e17753,Furniture Decor Product #F6E6C6,"Standard catalog item in Furniture Decor. Package dimensions: 17x17x27 cm, Weight: 1300g.",169.99,64,d6b1ce66b035a475f00c017792ff9769,Active
2ac0cca735ca6684053d28a17883b765,Baby Product #2AC0CC,"Standard catalog item in Baby. Package dimensions: 20x15x15 cm, Weight: 1400g.",119.9,19,7aa4334be125fcdd2ba64b3180029f14,Active
19bcd4eb05ab42b8bd0976cf94bffd7b,Computers Accessories Product #19BCD4,"Standard catalog item in Computers Accessories. Package dimensions: 16x13x5 cm, Weight: 225g.",93.99,54,ed4acab38528488b65a9a9c603ff024a,Active
2aca750f46a021f1d74607ac2b46e8fa,Watches Gifts Product #2ACA75,"Standard catalog item in Watches Gifts. Package dimensions: 16x11x11 cm, Weight: 500g.",479.8,76,fa1c13f2614d7b5c4749cbc52fecda94,Active
db07b03c014c3a71c190127c5444ddeb,Garden Tools Product #DB07B0,"Standard catalog item in Garden Tools. Package dimensions: 29x20x9 cm, Weight: 255g.",69.9,50,4e922959ae960d389249c378d1c939f5,Active
1a1d458cb32036ef1bfdc7896e3a63ce,Auto Product #1A1D45,"Standard catalog item in Auto. Package dimensions: 40x30x30 cm, Weight: 6050g.",222.9,18,cee48807215b30a12ca2ca10ffb5f250,Active
c0d44799bf113c42b744c0c5310a081e,Fashion Bags Accessories Product #C0D447,"Standard catalog item in Fashion Bags Accessories. Package dimensions: 20x20x10 cm, Weight: 1000g.",24.99,43,1b8b75e227c9a9c100d0c210fb6176ce,Active
d882625606363a3200e0f9fee9452105,Health Beauty Product #D88262,"Standard catalog item in Health Beauty. Package dimensions: 18x11x11 cm, Weight: 175g.",21.0,21,5debea795b07621e1f90532e18f96145,Active
6a33f85f66191cc5b645b5f775ca93d9,Sports Leisure Product #6A33F8,"Standard catalog item in Sports Leisure. Package dimensions: 16x11x6 cm, Weight: 400g.",24.99,42,3504c0cb71d7fa48d967e0e4c94d59d9,Active
117f28333ddc9e8907cb03431b06fa80,Bed Bath Table Product #117F28,"Standard catalog item in Bed Bath Table. Package dimensions: 45x25x20 cm, Weight: 3050g.",119.99,23,d1c281d3ae149232351cd8c8cc885f0d,Active
90efe66f56959c0750c866fd59f9f92e,Auto Product #90EFE6,"Standard catalog item in Auto. Package dimensions: 41x11x45 cm, Weight: 950g.",189.0,18,60562ab00b8054280520d390c8c0045c,Active
514a9597737e8355eb57932c4f1faf9b,Books Technical Product #514A95,"Standard catalog item in Books Technical. Package dimensions: 23x16x3 cm, Weight: 800g.",44.9,59,72bc2cce903c872fe376a8faaa81d237,Active
f91ca402b63936397a526d0c81976270,Health Beauty Product #F91CA4,"Standard catalog item in Health Beauty. Package dimensions: 16x16x16 cm, Weight: 200g.",229.9,21,4d6d651bd7684af3fffabd5f08d12e5a,Active
28e2aedad93288312a4929b8dd91ec73,Garden Tools Product #28E2AE,"Standard catalog item in Garden Tools. Package dimensions: 16x11x6 cm, Weight: 1100g.",59.9,50,f680f85bee2d253556ac91be391d2c82,Active
a61e653744986d43321a572f2877197c,Furniture Decor Product #A61E65,"Standard catalog item in Furniture Decor. Package dimensions: 40x40x30 cm, Weight: 8400g.",89.9,64,23613d49c3ac2bd302259e55c06c050c,Active
a5b601f57c1fe288e77100429a1f1b7a,Auto Product #A5B601,"Standard catalog item in Auto. Package dimensions: 16x16x5 cm, Weight: 200g.",189.99,18,f307937c1bb287c3efc2a514b94b0d1d,Active
4bafd71b0dac038a5f1a591c3b1a18b0,Furniture Decor Product #4BAFD7,"Standard catalog item in Furniture Decor. Package dimensions: 35x35x10 cm, Weight: 1600g.",59.9,64,b92e3c8f9738272ff7c59e111e108d7c,Active
a5b4f317244eebd07c3e881cf54abc1c,Furniture Decor Product #A5B4F3,"Standard catalog item in Furniture Decor. Package dimensions: 40x35x15 cm, Weight: 1550g.",68.9,64,4a3ca9315b744ce9f8e9374361493884,Active
f285eba83f21f018d6cf58aceb1a8285,Furniture Decor Product #F285EB,"Standard catalog item in Furniture Decor. Package dimensions: 52x18x53 cm, Weight: 5900g.",94.96,64,a7f13822ceb966b076af67121f87b063,Active
410dd36335e15d089a9668e9bb5b2cd7,Auto Product #410DD3,"Standard catalog item in Auto. Package dimensions: 47x23x19 cm, Weight: 6300g.",64.9,18,7142540dd4c91e2237acb7e911c4eba2,Active
bc2d9919d641257d3745492c23bd16ee,Watches Gifts Product #BC2D99,"Standard catalog item in Watches Gifts. Package dimensions: 17x12x10 cm, Weight: 400g.",159.9,76,4869f7a5dfa277a7dca6462dcf3b52b2,Active
743801b34cc44776de511ba8eff778e2,Furniture Bedroom Product #743801,"Standard catalog item in Furniture Bedroom. Package dimensions: 16x11x2 cm, Weight: 200g.",9.9,66,48efc9d94a9834137efd9ea76b065a38,Active
1fcb60b5848efd11d95695cbad320c14,Bed Bath Table Product #1FCB60,"Standard catalog item in Bed Bath Table. Package dimensions: 35x35x35 cm, Weight: 4300g.",329.9,23,dd2bdf855a9172734fbc3744021ae9b9,Active
a5e28e21acf7c99188ad33f688f18837,Computers Accessories Product #A5E28E,"Standard catalog item in Computers Accessories. Package dimensions: 20x20x4 cm, Weight: 1550g.",32.99,54,9f505651f4a6abe901a56cdc21508025,Active
25253e832959ada92f27f703995719d2,Cool Stuff Product #25253E,"Standard catalog item in Cool Stuff. Package dimensions: 16x16x16 cm, Weight: 700g.",79.9,36,4e922959ae960d389249c378d1c939f5,Active
37bc5c7b7dca15cfcbe282fb0dd0bab3,Housewares Product #37BC5C,"Standard catalog item in Housewares. Package dimensions: 25x25x25 cm, Weight: 500g.",13.99,82,7722b1df1b0e383e000397b2c11e3e19,Active
9cb2ed2f273027b8daa3b0863368105c,Sports Leisure Product #9CB2ED,"Standard catalog item in Sports Leisure. Package dimensions: 50x16x5 cm, Weight: 600g.",39.9,42,76d5af76d0271110f9af36c92573f765,Active
e1bf2f209fd2b08e1af3ed71732d9008,Pet Shop Product #E1BF2F,"Standard catalog item in Pet Shop. Package dimensions: 18x14x10 cm, Weight: 127g.",168.8,73,70c27847eca8195c983ed7e798c56743,Active
b348cae99d8bef36e269b016bc19419b,Fashion Bags Accessories Product #B348CA,"Standard catalog item in Fashion Bags Accessories. Package dimensions: 19x15x11 cm, Weight: 200g.",79.9,43,7fe21dd00d2f4943ae09525efa2fd674,Active
5d91ebba17efcefccb56680d45aae16b,Auto Product #5D91EB,"Standard catalog item in Auto. Package dimensions: 16x16x16 cm, Weight: 2200g.",314.9,18,7df1fc11cc5cbc518b39faa60cf5d67c,Active
01ff1ff8aa5dec93e9938b989393a4ca,Perfumery Product #01FF1F,"Standard catalog item in Perfumery. Package dimensions: 18x18x13 cm, Weight: 350g.",53.9,72,0c7533c71df861ec58ad7ff999ed0e8d,Active
d759fd6b0285e54cf1bc5041e2a286bd,Auto Product #D759FD,"Standard catalog item in Auto. Package dimensions: 17x14x4 cm, Weight: 375g.",38.9,18,8b28d096634035667e8263d57ba3368c,Active
e53efdeb68fadf8c0cfcd1734bc62d13,Watches Gifts Product #E53EFD,"Standard catalog item in Watches Gifts. Package dimensions: 28x18x10 cm, Weight: 300g.",199.0,76,93dc87703c046b603023e75222018b45,Active
fc84057c7ba16fe04a3c66cf104e02a6,Furniture Decor Product #FC8405,"Standard catalog item in Furniture Decor. Package dimensions: 82x82x6 cm, Weight: 8050g.",174.9,64,b92e3c8f9738272ff7c59e111e108d7c,Active
f4685661dba7a38783007afb3e5fe8ac,Baby Product #F46856,"Standard catalog item in Baby. Package dimensions: 29x17x18 cm, Weight: 400g.",43.5,19,f680f85bee2d253556ac91be391d2c82,Active
53e2768ef7659279bf2ae3c2526b7b86,Pet Shop Product #53E276,"Standard catalog item in Pet Shop. Package dimensions: 20x20x20 cm, Weight: 350g.",28.0,73,1336efc61c316ddf92c899eb817f7cae,Active
3cdb91cbeb22b6e87c8b595b68dfd5eb,Costruction Tools Tools Product #3CDB91,"Standard catalog item in Costruction Tools Tools. Package dimensions: 30x30x30 cm, Weight: 800g.",149.9,32,c8467937e403e76a8ee9f0ab13f6f5ef,Active
a2bf540a9bef22e03c87697bac6ea793,Sports Leisure Product #A2BF54,"Standard catalog item in Sports Leisure. Package dimensions: 33x11x10 cm, Weight: 10450g.",52.0,42,50c9975695009e5e6473912e83a6d1da,Active
7e503dc4ddcb4b145a8bb4c00a7c3249,Construction Tools Construction Product #7E503D,"Standard catalog item in Construction Tools Construction. Package dimensions: 60x30x15 cm, Weight: 1000g.",32.75,31,079d295dcbf06ee8bb1b65ba964eb2b6,Active
b8998cc6607a73af89458be145ae150d,Books Technical Product #B8998C,"Standard catalog item in Books Technical. Package dimensions: 17x11x24 cm, Weight: 600g.",45.0,59,2953ce3a88f5e3c3b696d77fc9e4c8eb,Active
28e6a89f22da7a12c26de9eaac8631a2,Furniture Decor Product #28E6A8,"Standard catalog item in Furniture Decor. Package dimensions: 30x23x37 cm, Weight: 1750g.",201.55,64,c840d3fdbba0790404fdae73d253b253,Active
2ed4ea5a5394cfcb0d052cdc587fc78f,Bed Bath Table Product #2ED4EA,"Standard catalog item in Bed Bath Table. Package dimensions: 34x29x6 cm, Weight: 713g.",88.95,23,8a432f4e5b471f8da497d7dc517666e2,Active
37b56eb8cc2988e0d7b5cfd7858d67b3,Pet Shop Product #37B56E,"Standard catalog item in Pet Shop. Package dimensions: 40x40x12 cm, Weight: 2700g.",109.9,73,232a6014e7b10cba61c6c2b2ea6bb4b0,Active
e04493d73e69a7e3f63e676d761750e2,Books General Interest Product #E04493,"Standard catalog item in Books General Interest. Package dimensions: 20x16x16 cm, Weight: 550g.",48.9,58,da6a60cc8cc724fe51be021ff8be779c,Active
a2f2d194871ef351cfa8271184bfafc3,Health Beauty Product #A2F2D1,"Standard catalog item in Health Beauty. Package dimensions: 27x18x9 cm, Weight: 1300g.",73.4,21,431af27f296bc6519d890aa5a05fdb11,Active
3eae31de0119f9f566a337ac2458ae7d,Sports Leisure Product #3EAE31,"Standard catalog item in Sports Leisure. Package dimensions: 20x20x20 cm, Weight: 2250g.",11.98,42,d7485b33791774c36108f8c69602d48d,Active
0e8dd4723ed0d8206b7edbe908f35081,Food Product #0E8DD4,"Standard catalog item in Food. Package dimensions: 16x16x16 cm, Weight: 250g.",100.0,11,402916f742e5c740cc751493d9cf5053,Active
d02f9550ee49a75b19c5e0d26f9756aa,Sports Leisure Product #D02F95,"Standard catalog item in Sports Leisure. Package dimensions: 20x20x20 cm, Weight: 2400g.",79.0,42,4d6d651bd7684af3fffabd5f08d12e5a,Active
f58ee92194f9b169efef9364f892f9c4,Auto Product #F58EE9,"Standard catalog item in Auto. Package dimensions: 65x14x65 cm, Weight: 10500g.",241.0,18,e5e33c0d8e7e002f398f5dc4cbbb338f,Active
0bb1142b8037490f29e8f322ad5b538c,Perfumery Product #0BB114,"Standard catalog item in Perfumery. Package dimensions: 18x11x3 cm, Weight: 200g.",22.0,72,2709af9587499e95e803a6498a5a56e9,Active
a32c3352c3c5fbaa5fc5f8a8f593e2af,Bed Bath Table Product #A32C33,"Standard catalog item in Bed Bath Table. Package dimensions: 35x33x9 cm, Weight: 2150g.",149.9,23,da8622b14eb17ae2831f4ac5b9dab84a,Active
e4d6002d3e034177ea1f31aa222cc722,Computers Product #E4D600,"Standard catalog item in Computers. Package dimensions: 41x21x41 cm, Weight: 8750g.",560.0,71,7681ef142fd2c19048da7430856b5588,Active
bcf8ab16f538b2f7bd63ebf67faef909,Furniture Decor Product #BCF8AB,"Standard catalog item in Furniture Decor. Package dimensions: 100x70x7 cm, Weight: 8200g.",399.8,64,d93844a9c55ba7ce353388bcf849ea56,Active
2e281b1a8143fa9ed84694fe44d66b3d,Bed Bath Table Product #2E281B,"Standard catalog item in Bed Bath Table. Package dimensions: 40x30x6 cm, Weight: 2350g.",125.57,23,dc4a0fc896dc34b0d5bfec8438291c80,Active
5548040d5b1cc71c61c03d2f1d2e6ede,Garden Tools Product #554804,"Standard catalog item in Garden Tools. Package dimensions: 39x13x3 cm, Weight: 200g.",27.64,50,1127b7f2594683f2510f1c2c834a486b,Active
c6c99dd4d0be36139d78cd917a5bdda3,Construction Tools Safety Product #C6C99D,"Standard catalog item in Construction Tools Safety. Package dimensions: 20x20x20 cm, Weight: 200g.",44.95,35,18a349e75d307f4b4cc646a691ed4216,Active
57aae7271c7c24614b0d663c6df83f35,Sports Leisure Product #57AAE7,"Standard catalog item in Sports Leisure. Package dimensions: 18x13x11 cm, Weight: 200g.",252.0,42,d05ae8f7a5bd1d2a690a44cd079e4e27,Active
afa3bc466a2fbfde2f263266a4dfae3b,Computers Accessories Product #AFA3BC,"Standard catalog item in Computers Accessories. Package dimensions: 43x30x2 cm, Weight: 250g.",69.49,54,8c16d1f32a54d92897cc437244442e1b,Active
3ba7b6fb79791c1b73bc5740e15bd6e7,Telephony Product #3BA7B6,"Standard catalog item in Telephony. Package dimensions: 18x11x6 cm, Weight: 100g.",19.99,80,7d76b645482be4a332374e8223836592,Active
952e73f7e8bee61569a32b35c19bc981,Bed Bath Table Product #952E73,"Standard catalog item in Bed Bath Table. Package dimensions: 50x50x5 cm, Weight: 950g.",50.0,23,7ad32824caee82087b3e2e5f33b1bf32,Active
97c1215186cdbed36fc3bc4bb0ba938c,Pet Shop Product #97C121,"Standard catalog item in Pet Shop. Package dimensions: 35x25x20 cm, Weight: 1500g.",5.5,73,6c9875b2f94ba781186f0c1aed8d1687,Active
9a63d4ef456702710823c21b8cca0332,Auto Product #9A63D4,"Standard catalog item in Auto. Package dimensions: 16x11x6 cm, Weight: 200g.",169.9,18,817245bcc3badd82bbd222e0366951a6,Active
7ee185224a0391c3ef0865347c1898e5,General Merchandise / Uncategorized Product #7EE185,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 40x35x35 cm, Weight: 900g.",69.9,83,7722b1df1b0e383e000397b2c11e3e19,Active
6002665d65ee348dcd357c7bb2f080bd,Baby Product #600266,"Standard catalog item in Baby. Package dimensions: 35x45x22 cm, Weight: 900g.",59.99,19,f45122a9ab94eb4f3f8953578bc0c560,Active
68151bf28b319e198d9b5a4c7a8698a1,Bed Bath Table Product #68151B,"Standard catalog item in Bed Bath Table. Package dimensions: 45x35x4 cm, Weight: 467g.",52.64,23,cca3071e3e9bb7d12640c9fbe2301306,Active
62c89abe1afe3a23c17765d462718a4c,Perfumery Product #62C89A,"Standard catalog item in Perfumery. Package dimensions: 23x19x13 cm, Weight: 540g.",244.0,72,fe2032dab1a61af8794248c8196565c9,Active
a0394f1fff311520f4fbd8744be5959b,Toys Product #A0394F,"Standard catalog item in Toys. Package dimensions: 40x16x30 cm, Weight: 850g.",62.9,22,b2ba3715d723d245138f291a6fe42594,Active
47680bbc62e3aed9ad9333456c7caa32,Small Appliances Product #47680B,"Standard catalog item in Small Appliances. Package dimensions: 27x17x13 cm, Weight: 400g.",122.3,41,d91fb3b7d041e83b64a00a3edfb37e4f,Active
7bb99ab3c33719ecee18ad4a8036e705,Auto Product #7BB99A,"Standard catalog item in Auto. Package dimensions: 21x13x18 cm, Weight: 550g.",134.49,18,080199a181c46c657dc5aa235411be3b,Active
6ba64cfa68872d30def59da724cc6ca2,Sports Leisure Product #6BA64C,"Standard catalog item in Sports Leisure. Package dimensions: 27x18x31 cm, Weight: 150g.",44.9,42,1bb3812d5f0747a3ab7348f199001a10,Active
5926c58c462b5d1f932ef3f0a9e37d41,Home Construction Product #5926C5,"Standard catalog item in Home Construction. Package dimensions: 40x25x30 cm, Weight: 8300g.",386.75,26,c64a2aec32cc408a8a4c6d7c46017f91,Active
c06252d356b828bf1a37ed4d8ba0288c,Sports Leisure Product #C06252,"Standard catalog item in Sports Leisure. Package dimensions: 47x35x14 cm, Weight: 1900g.",99.9,42,78c99c6dff4eeae5be99bf635ed21e3f,Active
9da950e8c8c482441f1b93955b21c827,Cool Stuff Product #9DA950,"Standard catalog item in Cool Stuff. Package dimensions: 37x34x20 cm, Weight: 5200g.",209.99,36,ceaec5548eefc6e23e6607c5435102e7,Active
