vendor_id,vendor_name,rating,gst_number
eddd1991bd6d9309995a480c39b95137,Ponta Grossa Merchant EDDD19,2.67,GST-PR-ACB833BF
994f04b3718c2bab35c2adfa8afecd2a,Jaguariuna Merchant 994F04,4.24,GST-SP-AFE5BD45
3f3486b61f45078d4f31ee5e43d8c5bb,Sao Paulo Merchant 3F3486,4.33,GST-SP-B7AB0455
5db42a6cd9bf1bf0d3aab9582767f168,Vitoria Merchant 5DB42A,5.0,GST-ES-B1683BF4
a06c8ff043abea0528ee44171e2140a2,Divinopolis Merchant A06C8F,4.75,GST-MG-659FBA6B
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,Rio De Janeiro Merchant 6B3BD3,4.0,GST-RJ-6211A71F
977f9f63dd360c2a32ece2f93ad6d306,Tabatinga Merchant 977F9F,3.75,GST-SP-9F5DA05D
2c43fb513632d29b3b58df74816f1b06,Belo Horizonte Merchant 2C43FB,3.67,GST-MG-A9B370DB
910a922b426b7ff95eaee129ad6c0e1f,Sao Jose Do Rio Preto Merchant 910A92,5.0,GST-SP-DACD6F75
d9442042130b7fe579d1295f9f4a248f,Sao Paulo Merchant D94420,4.37,GST-SP-A1BF59A5
da2782c804606d2a5d8e1760dbb3e7ec,Sao Paulo Merchant DA2782,1.0,GST-SP-F2F3E036
ce248b21cb2adc36282ede306b7660e5,Jaragua Do Sul Merchant CE248B,4.2,GST-SC-0C945EB0
5b0cc932433fa5184b5b94bfe6bcc256,Ibitinga Merchant 5B0CC9,3.58,GST-SP-BA6A7E42
7ff588a03c2aeae4fbd23f9ae64b760d,Guarulhos Merchant 7FF588,4.64,GST-SP-60EAFCF5
08cdbae123ff67ca4e36d9d641ce0119,Uba Merchant 08CDBA,3.0,GST-MG-D90EE27C
77dcbb67ccb3659bd58eaf5661560a30,Lajeado Merchant 77DCBB,1.0,GST-RS-EC6A7A1B
7ad32824caee82087b3e2e5f33b1bf32,Ibitinga Merchant 7AD328,3.84,GST-SP-37EEFEAB
de722cd6dad950a92b7d4f82673f8833,Recife Merchant DE722C,4.29,GST-PE-CD4E1D0C
70849ca4f400aaabb62cb7462a6f1428,Belo Horizonte Merchant 70849C,4.42,GST-MG-208F834F
b16d3dadc47d4eb18be3d88bad0775ce,Estancia Velha Merchant B16D3D,4.3,GST-RS-764B8DFC
5c3460cd3e8a984382ae254e7dd20d9f,Sao Jose Do Rio Preto Merchant 5C3460,4.67,GST-SP-B9676224
22c32ec35d0116ef02c281798a25bf8b,Maringa Merchant 22C32E,3.75,GST-PR-1EB93B0C
8d46553a36e68f95350a200c12f8f2e2,Campinas Merchant 8D4655,3.23,GST-SP-F21940EC
45ba18c210d42734ec52c0c1c574e9ee,Sao Roque Merchant 45BA18,3.87,GST-SP-94B8A5A4
10cdd491d1dbea8fb4ead97b19c334ce,Santa Rita Do Sapucai Merchant 10CDD4,5.0,GST-MG-A105C43C
dc317f341ab0e22f39acbd9dbf9b4a1f,Cachoeirinha Merchant DC317F,4.15,GST-RS-D4B938A7
fe9d9cf8631285d5982c6e2cf27fb114,Barbacena/ Minas Gerais Merchant FE9D9C,4.0,GST-MG-76DB5563
d93844a9c55ba7ce353388bcf849ea56,Curitiba Merchant D93844,4.25,GST-PR-A1FD4899
52b53f7061969fe471d119b6195da864,Itajai Merchant 52B53F,5.0,GST-SP-8013A71E
1b8356dabde1d35e17cef975c3f82730,Sao Paulo Merchant 1B8356,4.16,GST-SP-24B78179
43402bdf22aa2310e8f99e2f94f78628,Ribeirao Pires Merchant 43402B,2.5,GST-SP-412D750B
c4b911d06343b21dd906651f8101cb49,Vera Cruz Merchant C4B911,1.0,GST-SP-5B48AE14
f44bdc12aa39f5271f0b95f66cd4c289,Braganca Paulista Merchant F44BDC,3.2,GST-SP-439832D9
9bf11dfc0bec77e5a23028043c3c5a8f,Contagem Merchant 9BF11D,1.0,GST-MG-0AE4EB5F
13f57c12a00ed4610db646b913a7f5c6,Santos Merchant 13F57C,4.86,GST-SP-04FF9732
54c04bdb5ec46762f8f08c7e8f86ed4a,Florianopolis Merchant 54C04B,4.33,GST-SC-38F6C56B
b5dd7151a92ccaaa282cbe9681a05f44,Ribeirao Preto Merchant B5DD71,5.0,GST-SP-35D97915
447d377bdb757058acb569025ee18a93,Carazinho Merchant 447D37,5.0,GST-RS-B70E37AE
52562a9f449c3dc3d53f5f5b9ed74903,Parnamirim Merchant 52562A,4.79,GST-RN-D37865D0
2a73cba571d90c694b7caca072ccf6ce,Sao Caetano Do Sul Merchant 2A73CB,5.0,GST-SP-D0ED3E86
3d2400ac620cffa23ac81bd192f7f555,Sao Bernardo Do Campo Merchant 3D2400,5.0,GST-SP-366180C0
968268a686aa05d1f529fb07dff08130,Sao Paulo Merchant 968268,3.5,GST-SP-CE2235DC
7c462184585ae80bd6e5774c62ce50f2,Campinas Merchant 7C4621,3.0,GST-SP-46FFFAD3
3ea00e1dea2b0659dbaf654735929220,Curitiba Merchant 3EA00E,4.86,GST-PR-3C8B502D
54965bbe3e4f07ae045b90b0b8541f52,Foz Do Iguacu Merchant 54965B,3.0,GST-PR-0EE544EC
4965a7002cca77301c82d3f91b82e1a9,Sorocaba Merchant 4965A7,5.0,GST-SP-279DD7D6
2d8cfba3fcd3170555941605edaa196a,Osasco Merchant 2D8CFB,5.0,GST-SP-A089B66C
6039e27294dc75811c0d8a39069f52c0,Osasco Merchant 6039E2,3.71,GST-SP-625CC416
b45d7ebfb7378630f1bcd74b6ff86ff7,Belo Horizonte Merchant B45D7E,3.8,GST-MG-0AB03BF9
e2a1ac9bf33e5549a2a4f834e70df2f8,Sao Paulo Merchant E2A1AC,4.8,GST-SP-4C16A0CA
bc07d855eac23aab5ac8a120f21d16b2,Mogi Das Cruzes Merchant BC07D8,4.17,GST-SP-0007608F
3492e68f37fd1df87f4f2f2ea247f445,Salto Merchant 3492E6,3.88,GST-SP-CB430E90
93bef6edaa84956e8e575016449b6351,Sao Paulo Merchant 93BEF6,5.0,GST-SP-14938C53
05ff92fedb5be47920fea08e501238b9,Santo Angelo Merchant 05FF92,4.2,GST-RS-43309841
68f86ba270525243e68ae74044f992b9,Rio De Janeiro Merchant 68F86B,4.36,GST-RJ-29A5D471
aeb36d67f1414f234d42a29e27cf1f17,Santo Andre Merchant AEB36D,4.5,GST-SP-2218B382
916c9de0b5ad957346eeeb12f332687e,Curitiba Merchant 916C9D,4.57,GST-PR-55142879
c68fb906c8f4b4b946d8386bfa6e5467,Jaboticabal Merchant C68FB9,4.52,GST-SP-18437A79
53d00c40e32aeb924a84ce72b1af869d,Ibitinga Merchant 53D00C,4.35,GST-SP-99484734
93dc87703c046b603023e75222018b45,Belo Horizonte Merchant 93DC87,3.97,GST-MG-ACB19967
10076e5788b8ee532724bcd460baf762,Batatais Merchant 10076E,4.57,GST-SP-EB22FC7B
804287717b9156fb7a787acd9af4fac1,Maringa Merchant 804287,5.0,GST-PR-07C607EF
4dc646b9b9e8e411ef48ba000ea3ac6f,Valinhos Merchant 4DC646,2.75,GST-SP-27A7E87C
e9c6969d40e6a3d2d0f90013165c2b98,Sao Paulo Merchant E9C696,4.4,GST-SP-FDFBADBD
bd0a1b0aadca9a83d9304f7e8ff5fbd5,Sao Paulo Merchant BD0A1B,4.5,GST-SP-FF9308C6
340636a908b13bbe0f4fb63fbe1d0c03,Sao Jose Dos Campos Merchant 340636,3.4,GST-SP-9868E95A
cf654707ed6a99f112c7ec3d6f314b8b,Sao Paulo Merchant CF6547,4.67,GST-SP-F759501E
01c97ebb5cdac52891c0ed1c37ba0012,Catanduva Merchant 01C97E,4.22,GST-SP-E13D62A9
f0b47fbbc6dee9aafe415a6e33051b3f,Maua Merchant F0B47F,4.22,GST-SP-4A51B66E
bd149ed516d4c5d418d5781f8e18919f,Guarulhos Merchant BD149E,4.88,GST-SP-63A16937
3dbbce181edfaa4a597ec858c382d2ec,Curitiba Merchant 3DBBCE,4.24,GST-PR-B7A68F78
06532f10282704ef4c69168b914b77be,Paincandu Merchant 06532F,4.25,GST-PR-2BB3B27C
1127b7f2594683f2510f1c2c834a486b,Campinas Merchant 1127B7,4.1,GST-SP-EB4ED293
cd52a8efd71af3336b14b5039b951cc1,Palhoca Merchant CD52A8,2.33,GST-SP-75A78E09
79ed755314cfe6df0daef2c6cd3022cd,Rio Claro Merchant 79ED75,4.73,GST-SP-B64BA3D4
2c9e548be18521d1c43cde1c582c6de8,Mogi Das Cruzes Merchant 2C9E54,4.11,GST-SP-3A310098
bc47d5d1490df2b36add65d733eafaba,Santo Andre Merchant BC47D5,3.25,GST-SP-A68D95F6
7caa63f175b1cecbfaadd8b5ab9998c7,Sao Paulo Merchant 7CAA63,2.0,GST-SP-170994DC
de66a66f2dd06bb9ec37aa96987466a3,Rio De Janeiro Merchant DE66A6,4.14,GST-RJ-4D979C8F
fec6275253471ace26d209bbaa64cd0f,Nova Friburgo Merchant FEC627,4.56,GST-RJ-CBE65DF2
c31eff8334d6b3047ed34bebd4d62c36,Salto Merchant C31EFF,3.85,GST-SP-260560BA
c87abc38c8ed3240861729e1aeadf221,Sao Paulo Merchant C87ABC,1.0,GST-SP-2743CBC3
07a9bc7f61396b658ddf3ac534efe44c,Sao Paulo Merchant 07A9BC,3.5,GST-SP-A901AC1D
822166ed1e47908f7cfb49946d03c726,Tres Rios Merchant 822166,4.0,GST-RJ-D1FB391A
a45314082d50d578a4721c9787ce09ab,Mirassol Merchant A45314,5.0,GST-SP-9A110D69
98e164d549402270247f3c96a1a158ef,Sao Paulo Merchant 98E164,2.5,GST-SP-5C5B80B2
59bbc819b99a733f02f0d6b49d1c253d,Campinas Merchant 59BBC8,5.0,GST-SP-267A90F2
2e3be8a987a30d7544dbbda6861cc14e,Belo Horizonte Merchant 2E3BE8,3.17,GST-MG-CBD0DAC2
b6c6854d4d92a5f6f46be8869da3fa1a,Sao Paulo Merchant B6C685,1.0,GST-SP-EA073174
f1b93673502375d491780bb49d615dbc,Sao Jose Dos Campos Merchant F1B936,3.12,GST-SP-56FE8290
bbd3acfe6de99892e73940d3fdceaf68,Santo Andre Merchant BBD3AC,3.0,GST-SP-D1B4EEBC
b3f19518fcec265b2e97af287725f981,Tanabi Merchant B3F195,4.22,GST-SP-40AD4218
b2ba3715d723d245138f291a6fe42594,Sao Paulo Merchant B2BA37,4.1,GST-SP-9E54D696
b410bdd36d5db7a65dcd42b7ead933b8,Goiania Merchant B410BD,4.66,GST-GO-80AFCA6F
31344c16881c08a8a72c6d2eb29918c1,Uba Merchant 31344C,4.35,GST-MG-50FF40D4
4e42581f08e8cfc7c090f930bac4552a,Portoferreira Merchant 4E4258,1.0,GST-SP-415FE632
9a208dee8f95cfdf00760c4d627828ec,Belford Roxo Merchant 9A208D,1.0,GST-RJ-1DC403B4
d58d521f3789def2e7a22715e0badd93,Sao Paulo Merchant D58D52,3.5,GST-SP-72C78218
0aea4c6ae1505b3228ddf3dd7822ee5b,Sorocaba Merchant 0AEA4C,3.88,GST-SP-39ED5A8E
b3809b8d4394588a47c8470ea331e135,Sao Paulo Merchant B3809B,4.0,GST-SP-3CB6B71B
fcb5ace8bcc92f75707dc0f01a27d269,Guarulhos Merchant FCB5AC,3.87,GST-SP-02EA3063
6a0cbc8af2e8abd1bdfb777943d174c6,Batatais Merchant 6A0CBC,4.06,GST-SP-F34EC345
1b0b0f4f95e962d6f32fe90c759d0479,Sao Paulo Merchant 1B0B0F,5.0,GST-SP-7969E61D
70126eecc6aa1274392a1743866e9678,Barueri Merchant 70126E,5.0,GST-SP-731DCD30
cb0b3bcf14e0a709df412a99424a59d7,Sao Paulo Merchant CB0B3B,4.5,GST-SP-375A7BF2
8931a84a914b3fe9b1ddaa4d704947ca,Sao Paulo Merchant 8931A8,4.07,GST-SP-E549ECF5
7681ef142fd2c19048da7430856b5588,Guarulhos Merchant 7681EF,4.19,GST-SP-36BD5EEF
3771c85bac139d2344864ede5d9341e3,Sorocaba Merchant 3771C8,3.85,GST-SP-1284B80E
7ddcbb64b5bc1ef36ca8c151f6ec77df,Sao Paulo Merchant 7DDCBB,3.95,GST-SP-C067C67D
02b72cdeb9cfcc429f1af6f4e3f3b737,Ibitinga Merchant 02B72C,4.75,GST-SP-4ABCABFD
3481aa57cd91f9f9d3fa1fa12d9a3bf7,Capivari Merchant 3481AA,3.88,GST-SP-71CF79D4
a218df5c097b0ca409cfaac1488cc7f6,Araraquara Merchant A218DF,2.75,GST-SP-D07AAC73
bd0389da23d89b726abf911cccc54596,Brasilia Merchant BD0389,4.17,GST-DF-18CFFD5A
af3ef48d0e13835e529c29ac573c63e5,Araraquara Merchant AF3EF4,3.76,GST-SP-004FE87F
855668e0971d4dfd7bef1b6a4133b41b,Itatiba Merchant 855668,3.78,GST-SP-5E5A7574
77e4abfd739aed9c46480f90f81c0eb4,Brasilia Merchant 77E4AB,4.78,GST-DF-F6FE31BF
bac44fa8e13424950488659b5f765c41,Sao Paulo Merchant BAC44F,5.0,GST-SP-E0165A7D
863d2ebcd347ce4922de7a0f9a5581d6,Rio De Janeiro Merchant 863D2E,3.89,GST-RJ-BAAD76C2
1c68394e931a64f90ea236c5ea590300,Sarandi Merchant 1C6839,3.92,GST-PR-263FD227
95b293867b5862941c9cd74f756a3c68,Sao Paulo Merchant 95B293,3.56,GST-SP-B235B475
e62b2d6ac10570a035a30bafcf01d263,Sao Paulo Merchant E62B2D,3.97,GST-SP-8D256949
f63d8f293af3a6454377546bd9dd19ff,Votorantim Merchant F63D8F,4.47,GST-SP-51D4D12A
7a425d299613df3e613bcf9d2eaf5c49,Rio De Janeiro Merchant 7A425D,4.11,GST-RJ-80E8DE46
6bb0724edf0b62fb91ac404873a97241,Cotia Merchant 6BB072,4.47,GST-SP-25A06625
112453736dbe3889cfb74e1aaa0ba0c1,Sao Paulo Merchant 112453,4.14,GST-SP-0E37F68B
f593898ec748b7a8cb81fc04edafd98a,Pedreira Merchant F59389,3.7,GST-SP-2B6C2F8B
96f7c797de9ca20efbe14545bed63eec,Cravinhos Merchant 96F7C7,1.0,GST-SP-1FDF192C
77530e9772f57a62c906e1c21538ab82,Curitiba Merchant 77530E,4.11,GST-PR-7A7CADEE
297d5eccd19fa9a83b2630071ff105e4,Curitiba Merchant 297D5E,5.0,GST-PR-1F294676
191d55f7edb8524d525ed01b20fe32e8,Brasilia Merchant 191D55,2.33,GST-DF-2EF3CCEB
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,Sao Paulo Merchant FF69AA,3.65,GST-SP-DC04A926
5733d806668f8712c24b9abaefbfa642,Chapeco Merchant 5733D8,5.0,GST-SP-81C0A6A4
65b081a070633e057c462abdd6fb9dd8,Morrinhos Merchant 65B081,4.32,GST-GO-4CC97ECC
edf96ef93ed595084bbcbd9224bd2894,Sao Paulo Merchant EDF96E,3.88,GST-SP-58118744
6a8b085f816a1f75f92dbac6eb545f8f,Bebedouro Merchant 6A8B08,4.11,GST-SP-5BE92588
f3295428338a40977a03f555246a70f4,Vitoria Merchant F32954,3.57,GST-ES-178911B0
75fbb52eda0cbc24f479d3b2fbfa8d3e,Goiania Merchant 75FBB5,4.36,GST-GO-8777EE7A
e5d4b2b0c3bca22085f7a19a28de0c42,Joinville Merchant E5D4B2,4.5,GST-SC-544DCAD0
6187a137b2af59dfdbad8d9f8c373c14,Osasco Merchant 6187A1,3.0,GST-SP-7F6E47E9
062ce95fa2ad4dfaedfc79260130565f,Lajeado Merchant 062CE9,4.04,GST-RS-5A518E1F
c200c73f9d7e5a08ca439d6a0803da7c,Almirante Tamandare Merchant C200C7,1.0,GST-PR-601531E2
2ee0a0689f2f6a72f35a7cb6033f6e7e,Presidente Prudente Merchant 2EE0A0,4.0,GST-SP-49CD9936
a08692680c77d30a0b4280da5df01c5a,Sao Paulo Merchant A08692,5.0,GST-SP-5B7F41EB
dd533b429f380718b70ad9922c294bae,Barretos Merchant DD533B,3.78,GST-SP-3EE6340D
582d4f8675b945722eda7c0cb61ba4c7,Bertioga Merchant 582D4F,4.15,GST-SP-2FD81BA4
74636e24f01da9268b0ed88dacd8513e,Sao Paulo Merchant 74636E,4.0,GST-SP-955A4050
09bad886111255c5b5030314fc7f1a4a,Sao Paulo Merchant 09BAD8,5.0,GST-SP-8E1D65FA
94144541854e298c2d976cb893b81343,Viamao Merchant 941445,4.21,GST-RS-D09165D7
bf84056e679dbe9c69929847a40e338f,Sao Paulo Merchant BF8405,3.75,GST-SP-25D8D226
21c62b998a043ebe31161d38f84929fc,Fortaleza Merchant 21C62B,4.5,GST-CE-63407880
02d35243ea2e497335cd0f076b45675d,Natal Merchant 02D352,2.64,GST-RN-64ECF70E
1c129092bf23f28a5930387c980c0dfc,Sao Paulo Merchant 1C1290,4.24,GST-SP-899056CA
a1040efe9ff4a6f93c28b0499eada8f5,Jundiai Merchant A1040E,5.0,GST-SP-88CDB4FF
2d9e8987a2ea5cf88dce330249043ff1,Jaci Merchant 2D9E89,4.5,GST-SP-7F605809
fdf736c18c589ed030e058312203e1b2,Pocos De Caldas Merchant FDF736,5.0,GST-MG-54A7FB27
e433f5fd4050e3352b5d83522b7fe24b,Arapongas Merchant E433F5,4.0,GST-PR-9D56596B
b01c2b7b8599b325103ebcddc67413e1,Venancio Aires Merchant B01C2B,4.75,GST-RS-129C1473
bb5d956dece964a06c12bceb66b923ae,Rio De Janeiro Merchant BB5D95,5.0,GST-RJ-8DF0A75C
3afc536624bc2e65bddfb5db33cc01f3,Belo Horizonte Merchant 3AFC53,3.5,GST-MG-1D573F5D
8090490573c6c0aa343a7231ebcb8c86,Sao Paulo - Sp Merchant 809049,4.19,GST-SP-DC2C31B3
26d6bbee02420494d471c9f6436929c0,Curitiba Merchant 26D6BB,4.67,GST-PR-8E2D0AE3
602044f2c16190c2c6e45eb35c2e21cb,Ibitinga Merchant 602044,3.14,GST-SP-D5E48184
b347677812ea483b0f528eaf8cbc09b7,Curitiba Merchant B34767,4.52,GST-PR-957E3DCB
d94ba08b99bedd6a5f6c875ecc4a6fac,Apucarana Merchant D94BA0,4.78,GST-PR-EB09107A
880ce4951cf857ab1d9e0b75c1d856f4,Belo Horizont Merchant 880CE4,5.0,GST-MG-26A44821
b499c00f28f4b7069ff6550af8c1348a,Limeira Merchant B499C0,4.12,GST-SP-564EBF35
7a2d2949aea47fab95fd98d6c9f618b1,Curitiba Merchant 7A2D29,4.27,GST-PR-F39B2F70
fad44952713764836814be105382aee5,Rio De Janeiro Merchant FAD449,4.28,GST-RJ-427AE676
f1ed6bd0a9b11b581f16c851c6a5a527,Porto Alegre Merchant F1ED6B,4.39,GST-RS-40DD8F6D
624f4ece8da4aafb77699233d480f8ef,Sao Paulo Merchant 624F4E,4.25,GST-SP-5862CD29
95e03ca3d4146e4011985981aeb959b9,Rio De Janeiro Merchant 95E03C,4.01,GST-RJ-AABBD871
1771297ac436903d1dd6b0e9279aa505,Guarulhos Merchant 177129,4.63,GST-SP-80B6B164
1d503743d2526f03f0c2c89540ee008c,Sao Paulo Merchant 1D5037,3.92,GST-SP-E37D3A09
fc5a0d7a310a7a41abf86a458585ff2b,Sao Paulo Merchant FC5A0D,2.5,GST-SP-846D0D3C
e1bed63d68ac36fe1f3061befe196af5,Mogi Guacu Merchant E1BED6,5.0,GST-SP-1AE0F028
73da1880b39c71de2b262bc7720c1494,Sao Carlos Merchant 73DA18,5.0,GST-SP-2D6D17B8
df560393f3a51e74553ab94004ba5c87,Loanda Merchant DF5603,3.68,GST-PR-C6DC6652
253f95b3a0e6983ae18aed49fbc2b845,Sao Paulo Merchant 253F95,4.4,GST-SP-D65F95C8
834f3294fba9f932f56edc879193f925,Araraquara Merchant 834F32,4.55,GST-SP-3506F80A
6c177e38df6d3f34182b1f1d427231bf,Curitiba Merchant 6C177E,4.04,GST-PR-75C9C6B8
08d0949a9a17c027262db1f3c450c26c,Cascavel Merchant 08D094,3.54,GST-PR-6794A296
11fb6f6d341adbe19e81733701704635,Sao Paulo Merchant 11FB6F,5.0,GST-SP-155E633A
04843805947f0fc584fc1969b6e50fe7,Ivoti Merchant 048438,5.0,GST-RS-877C51F4
e3b4998c7a498169dc7bce44e6bb6277,Sao Paulo Merchant E3B499,2.67,GST-SP-2C573A6C
a37c340b91cb0169e8b029db6440fba2,Sao Paulo Merchant A37C34,4.8,GST-SP-8A4D9E43
e628d4a53c109f09ca88098338b3a3f5,Belo Horizonte Merchant E628D4,1.0,GST-MG-ED078A9C
381c83fdca332ea6afd896da20bf6e4a,Curitiba Merchant 381C83,4.39,GST-PR-BF731DDC
6fd52c528dcb38be2eea044946b811f8,Sao Paulo Merchant 6FD52C,3.39,GST-SP-187420DA
189ca3538ce9f920cacf0f982cbe223b,Sao Paulo Merchant 189CA3,4.25,GST-SP-90507DFB
20cb7c2fde3e5bf10f0bbe7394e1c6a9,Andira-Pr Merchant 20CB7C,4.0,GST-PR-EE8C3215
7e79d65b5c6f1f544b7daea036acf720,Sao Caetano Do Sul Merchant 7E79D6,4.5,GST-SP-AF5FD027
fd435faa3c0422b60440ea3480d0e77c,Joao Pessoa Merchant FD435F,5.0,GST-PB-A3217B49
6bef34c5be6f2bbd70aa5165f6df94b1,Timbo Merchant 6BEF34,2.0,GST-SC-4D8E7A30
ae9690c6e8fee182c28c9ff8e11ca52c,Sao Paulo Merchant AE9690,5.0,GST-SP-3E85D65E
f7720c4fa8e3aba4546301ab80ea1f1b,Curitiba Merchant F7720C,4.2,GST-PR-D92FA382
5bba18b40e8c973b0f32e748004775b0,Itajobi Merchant 5BBA18,5.0,GST-SP-98648C50
7b7f91e98f8c6def45a1407923304402,Osasco Merchant 7B7F91,4.18,GST-SP-FC34EC03
4c2b230173bb36f9b240f2b8ac11786e,Sao Paulo Merchant 4C2B23,3.98,GST-SP-7861ACA0
a23266650e7c84bb93fbbba502137478,Porto Alegre Merchant A23266,3.82,GST-RS-6846A8D2
d2df77822373f19934e87694d8640767,Arapongas Merchant D2DF77,3.0,GST-PR-963220A1
8fbd63429be6d3e5e6d1a709b6464802,Santo Andre Merchant 8FBD63,4.83,GST-SP-40C154EA
ac6417315ae5da8f9a38ee11de6f7780,Aruja Merchant AC6417,3.75,GST-SP-E04DBAB6
81336a0f57a33776419727a300249e90,Sao Carlos Merchant 81336A,3.88,GST-SP-B2292FBD
02f623a8eb246f3c5f7c2f96462654e6,Botucatu Merchant 02F623,4.56,GST-SP-3931B18A
56db5c0782e8f7ddc9343f9576ff6d16,Palhoca Merchant 56DB5C,3.0,GST-SC-8228EC7F
29fe9f200d3fa0c668d2aa1ec7e08dfb,Balneario Camboriu Merchant 29FE9F,4.0,GST-SC-BB2635B1
271b8923c6a549e02d3c9fd1f8c0422b,Praia Grande Merchant 271B89,4.0,GST-SP-D856AEED
4e06067cc08b3f41d837768d392c3ee3,Betim Merchant 4E0606,4.13,GST-MG-7AD86DF7
ec933281fb017b5020d06df29c3f77e8,Sao Paulo Merchant EC9332,5.0,GST-SP-B5C7264B
49e7217cfe4e427191c378ec626d8737,Formiga Merchant 49E721,3.85,GST-MG-B6D746A9
34f563c82a85b99ae9e6d60db5fc2e28,Campo Bom Merchant 34F563,4.62,GST-RS-539B9645
4ddeb3e828550cddc8d45c8bc36ab2d1,Sao Paulo Merchant 4DDEB3,5.0,GST-SP-DBAC6EE0
90d4125885ab6c86e8820a722be71974,Taboao Da Serra Merchant 90D412,1.0,GST-SP-D1FD1D9E
3a734b715d333a2588a3d54a0c9b8746,Osasco Merchant 3A734B,3.94,GST-SP-89628D27
f5b84683a9bf9e1df748cf40f601b39c,Sao Paulo Merchant F5B846,5.0,GST-SP-1EE2E15E
392e0502231ae2f8b29994ef6398cd77,Cerqueira Cesar Merchant 392E05,4.16,GST-SP-808B13AB
5d0363b33554b373851fc1622e4d5f3c,Atibaia Merchant 5D0363,4.04,GST-SP-DC51EC69
6e85dc5ecd97a61094b89b046a509d8e,Marapoama Merchant 6E85DC,1.0,GST-SP-47FAFEB8
417a1e6c7321084d2a0ae0d023cfad93,Imigrante Merchant 417A1E,5.0,GST-RS-86D0F7F9
013900e863eace745d3ec7614cab5b1a,Curitiba Merchant 013900,4.7,GST-PR-3C1D799C
c157bdeedcbc9a8e3c8bf0d87ff24428,Mairinque Merchant C157BD,4.43,GST-SP-909DDDF0
fa3a0b5aabb344b9a92e3524b0202123,Sao Jose Dos Pinhais Merchant FA3A0B,4.14,GST-SP-871F50DB
88cf19ec1fc2c58f161aee259d57142c,Sao Carlos Merchant 88CF19,4.47,GST-SP-9A2573E1
c13ef0cfbe42f190780f621ce81f2234,Sao Paulo Sp Merchant C13EF0,3.0,GST-SP-AC467BB6
fc908879b9ca1bd65419e54e50432d38,Sao Paulo Merchant FC9088,5.0,GST-SP-4B6C5E4E
c679fb69a36e1d8349e8c50a217b4d58,Caxias Do Sul Merchant C679FB,3.85,GST-RS-EBD4360F
17a053fcb14bd219540cbde0df490be0,Mogi Guacu Merchant 17A053,4.23,GST-SP-1B77605B
2d34636518ba88f5349b732fcf8ba2e4,Sao Paulo Merchant 2D3463,5.0,GST-SP-525C6E17
d79e8478eed9999493990b44955fb22e,Rio De Janeiro / Rio De Janeiro Merchant D79E84,4.0,GST-RJ-7CCAC209
458d868c9642f55f18f04e951a3fdde6,Porto Alegre Merchant 458D86,5.0,GST-RS-B19222C7
41b14765bd56c8ad10971074380f9c0c,Santo Andre Merchant 41B147,4.62,GST-SP-4F73CA62
e439f7176d763f92de325271111b2fd5,Joinville Merchant E439F7,5.0,GST-SC-FACC69FD
7f2617c58d5d06806987308b45654351,Sao Paulo Merchant 7F2617,3.82,GST-SP-DA99E8C3
cac63f48c38cd7d002a7e846dcd99a23,Sumare Merchant CAC63F,4.82,GST-SP-CF67988E
04ee0ec01589969663ba5967c0e0bdc0,Lajeado Merchant 04EE0E,5.0,GST-RS-CDCA3E91
f00e21b1e91a79653163b7fd8f293ff1,Andradas Merchant F00E21,4.1,GST-SP-2EC81F7E
9140ef75cc8211c4035935e80e567204,Maringa Merchant 9140EF,5.0,GST-PR-FDAE298E
79a679c36c08d606b3fd47ead9de109b,Sao Paulo Merchant 79A679,2.0,GST-SP-5FAA282D
cc5a78bbad32776dc4e3af205218368c,Divinopolis Merchant CC5A78,4.45,GST-MG-74F5C6BD
6eeed17989b0ae47c9f11ece6f38ea90,Sao Paulo Merchant 6EEED1,3.67,GST-SP-2BB3B209
b5f0712d22a873b6797ab6cc65c3fcba,Sao Paulo Merchant B5F071,4.0,GST-SP-708A338C
3f9c56764fabca627406093dcb3ef0b4,Rio De Janeiro Merchant 3F9C56,4.71,GST-RJ-A6ACDDD6
efb628aa07c8ca93d7db0d85b91a4f5a,Nova Iguacu Merchant EFB628,4.0,GST-RJ-EC91AEF3
4e922959ae960d389249c378d1c939f5,Jacarei Merchant 4E9229,3.95,GST-SP-F7E6935E
47648caee88ccfe951fbb27fbf7b4cbe,Diadema Merchant 47648C,3.67,GST-SP-8DA3C4A2
ca4b77513ac2040591b0d8fae6958380,Sando Andre Merchant CA4B77,4.5,GST-SP-EF2E6810
7957cac1a02f45d0a4a7e45626382ec2,Curitiba Merchant 7957CA,4.0,GST-PR-C2B8C4DC
4cc4fd4fdd406a85bbdc1f824b731bd7,Toledo Merchant 4CC4FD,5.0,GST-PR-52AB265E
b8630e1121437d41cb08e3c749c2c2e2,Duque De Caxias Merchant B8630E,4.33,GST-RJ-C3F9ADA4
cfe94489ddd337d1e29e12f2a7205d10,Sao Paulo Merchant CFE944,4.3,GST-SP-F0419703
9cf787a239c1aa29dbd76f153dc13f9a,Franca Merchant 9CF787,4.75,GST-SP-DD9AD22B
2a50b7ee5aebecc6fd0ff9784a4747d6,Brasilia Merchant 2A50B7,1.0,GST-DF-7DB89FF7
